CODUSU,ANO4,TRIMESTRE,NRO_HOGAR,COMPONENTE,H15,REGION,MAS_500,AGLOMERADO,PONDERA,CH03,CH04,CH05,CH06,CH07,CH08,CH09,CH10,CH11,CH12,CH13,CH14,CH15,CH15_COD,CH16,CH16_COD,NIVEL_ED,ESTADO,CAT_OCUP,CAT_INAC,IMPUTA,PP02C1,PP02C2,PP02C3,PP02C4,PP02C5,PP02C6,PP02C7,PP02C8,PP02E,PP02H,PP02I,PP03C,PP03D,PP3E_TOT,PP3F_TOT,PP03G,PP03H,PP03I,PP03J,INTENSI,PP04A,PP04B_COD,PP04B1,PP04B2,PP04B3_MES,PP04B3_ANO,PP04B3_DIA,PP04C,PP04C99,PP04D_COD,PP04G,PP05B2_MES,PP05B2_ANO,PP05B2_DIA,PP05C_1,PP05C_2,PP05C_3,PP05E,PP05F,PP05H,PP06A,PP06C,PP06D,PP06E,PP06H,PP07A,PP07C,PP07D,PP07E,PP07F1,PP07F2,PP07F3,PP07F4,PP07F5,PP07G1,PP07G2,PP07G3,PP07G4,PP07G_59,PP07H,PP07I,PP07J,PP07K,PP08D1,PP08D4,PP08F1,PP08F2,PP08J1,PP08J2,PP08J3,PP09A,PP09A_ESP,PP09B,PP09C,PP09C_ESP,PP10A,PP10C,PP10D,PP10E,PP11A,PP11B_COD,PP11B1,PP11B2_MES,PP11B2_ANO,PP11B2_DIA,PP11C,PP11C99,PP11D_COD,PP11G_ANO,PP11G_MES,PP11G_DIA,PP11L,PP11L1,PP11M,PP11N,PP11O,PP11P,PP11Q,PP11R,PP11S,PP11T,P21,DECOCUR,IDECOCUR,RDECOCUR,GDECOCUR,PDECOCUR,ADECOCUR,PONDIIO,TOT_P12,P47T,DECINDR,IDECINDR,RDECINDR,GDECINDR,PDECINDR,ADECINDR,PONDII,V3_M,V4_M,V8_M,V9_M,V10_M,V12_M,V18_M,V19_AM,T_VI,ITF,DECIFR,IDECIFR,RDECIFR,GDECIFR,PDECIFR,ADECIFR,IPCF,DECCFR,IDECCFR,RDECCFR,GDECCFR,PDECCFR,ADECCFR,PONDIH,V2_02_M,V2_03_M,V5_03_M,V11_02_M,PP07B1_01,EMPLEO,SECTOR,PP02A,PP02B,PP02D,PP02F,PP02G,PP03K,PP04A1,PP05B3,PP05I,PP05J,PP05K,PP06E1,PP06K,PP06K_SEM,PP06K_MES,PP06L,PP07F1_1,PP07F1_2,PP07F1_3,PP07I2,PP07I3,PP07I4,PP07L,PP07M,PP08G,PP08G_DSEM,PP08G_DMES,PP08H,PP10B1,PP10B2,PP10B3,PP10B4,PP10B5,PP10B6,PP10B7,PP10B8,PP10B9,PP10B10,PP11L2,V2_01_M,V5_01_M,V5_02_M,V11_01_M,V21_01_M,V21_02_M,V21_03_M,V22_01_M,V22_02_M,V22_03_M,P_DECCF,P_RDECCF,P_GDECCF,P_PDECCF,P_IDECCF,P_ADECCF,PESO,EDAD_SQ,P21_IMPUTADO
TQRMNORSWHJMNMCDEIIAD00874348,2024,4,1,4,1,1,S,32,3166,2,1,1,38,2,1,1,2,0,7,1,,1,,1,,6,1,3,0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,90.0,0.0,2.0,0.0,2.0,2.0,3.0,2.0,9999.0,2.0,0.0,0.0,0.0,0.0,99.0,9.0,99999.0,10.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,7.0,9.0,2.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,12,,12,12.0,,12,0,0.0,-9.0,12,,12,12.0,,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,12,,12,12.0,,12,0.0,12,,12,12.0,,12,0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0,0,0,0,0,0.0,0.0,0.0,9.0,9.0,9.0,0.0,1.0,6.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,,,,,,0,1444,2301188.730382251
TQRMNOQRTHLNKOCDEGJBF00852881,2024,4,1,9,1,43,S,13,304,9,1,38846,18,5,4,1,2,0,3,2,8.0,1,,1,,3,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,60.0,0.0,2.0,0.0,2.0,2.0,3.0,2.0,5601.0,2.0,0.0,0.0,0.0,0.0,99.0,2.0,80313.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,4.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,12,12.0,12,12.0,,12,0,0.0,-9.0,12,12.0,12,12.0,,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,12,12.0,12,12.0,,12,0.0,12,12.0,12,12.0,,12,0,0.0,0.0,0.0,0.0,2.0,2.0,9.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,9.0,9.0,9.0,0.0,0.0,1.0,6.0,0.0,10.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,,,,,,0,324,386860.3218735371
TQRMNOPWUHKOMRCDEIIAD00873984,2024,4,1,2,1,1,S,32,3720,3,2,35060,28,5,1,1,1,1,4,2,4.0,1,,1,,3,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,48.0,0.0,2.0,0.0,2.0,2.0,3.0,2.0,8101.0,2.0,0.0,0.0,0.0,0.0,99.0,3.0,56314.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,12,,12,12.0,,12,0,0.0,-9.0,12,,12,12.0,,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,12,,12,12.0,,12,0.0,12,,12,12.0,,12,0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,9.0,0.0,1.0,6.0,0.0,8.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,,,,,,0,784,568801.0345374423
TQRMNORRVHLKMQCDEIIAD00858514,2024,4,1,1,1,1,S,32,1463,1,1,27216,50,2,1,1,2,0,7,1,,1,,1,,6,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,40.0,0.0,2.0,0.0,9.0,2.0,2.0,2.0,7000.0,2.0,0.0,0.0,0.0,0.0,12.0,0.0,43201.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,9.0,4.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,12,,12,12.0,,12,0,0.0,-9.0,12,,12,12.0,,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,12,,12,12.0,,12,0.0,12,,12,12.0,,12,0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,8.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,,,,,,0,2500,1772872.819733636
TQRMNOPXVHMMOPCDEIIAD00874151,2024,4,1,1,1,1,S,32,1583,1,2,16880,78,1,1,1,2,0,8,1,,1,,1,,6,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0,1.0,8401.0,2.0,0.0,0.0,0.0,0.0,12.0,0.0,11333.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,,0,0.0,,0,1583,0.0,650000.0,6,,6,6.0,,4,2074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,650000.0,650000.0,3,,3,3.0,,2,650000.0,8,,8,8.0,,5,2280,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0,0,0,0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,,,,,,,,,,,,650000.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,9.0,8.0,9.0,,,6.0,1583,6084,51147.70683666587
TQRMNORTWHJNNTCDEIIAD00874098,2024,4,1,1,1,1,S,32,2446,1,2,32312,36,1,1,1,2,0,7,1,,1,,1,,6,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,49.0,0.0,2.0,0.0,2.0,2.0,3.0,2.0,1400.0,2.0,0.0,0.0,0.0,0.0,99.0,2.0,80332.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,12,,12,12.0,,12,0,0.0,-9.0,12,,12,12.0,,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,12,,12,12.0,,12,0.0,12,,12,12.0,,12,0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,0.0,8.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,,,,,,0,1296,1441276.260242834
TQRMNORTWHJNNTCDEIIAD00874098,2024,4,1,2,1,1,S,32,2446,2,1,1,37,1,1,1,2,0,7,1,,1,,1,,6,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,45.0,0.0,2.0,0.0,9.0,2.0,2.0,2.0,4808.0,2.0,0.0,0.0,0.0,0.0,12.0,0.0,30319.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,12,,12,12.0,,12,0,0.0,-9.0,12,,12,12.0,,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,12,,12,12.0,,12,0.0,12,,12,12.0,,12,0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,9.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,,,,,,0,1369,1770138.1725662432
TQRMNORYXHJNKNCDEGJBF00874713,2024,4,1,1,1,43,S,13,611,1,1,30764,40,3,1,1,2,0,3,2,6.0,1,,1,,1,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,40.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,4000.0,2.0,0.0,0.0,0.0,0.0,99.0,9.0,72314.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,1.0,4.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,12,12.0,12,12.0,,12,0,0.0,-9.0,12,12.0,12,12.0,,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,12,12.0,12,12.0,,12,0.0,12,12.0,12,12.0,,12,0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,9.0,3.0,9.0,0.0,0.0,1.0,5.0,0.0,8.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,,,,,,0,1600,347581.99682451395
TQRMNORTPHKKMTCDEIIAD00866963,2024,4,1,2,1,1,S,32,1567,2,2,33491,33,1,2,1,2,0,7,1,,1,,1,,6,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,20.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,8501.0,2.0,0.0,0.0,0.0,0.0,99.0,3.0,41331.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,12,,12,12.0,,12,0,0.0,-9.0,12,,12,12.0,,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,12,,12,12.0,,12,0.0,12,,12,12.0,,12,0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0,0,0,0,0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,4.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,,,,,,0,1089,717888.2171413908
TQRMNOPYWHKMNUCDEIIAD00874464,2024,4,1,1,1,1,S,32,2494,1,1,30602,41,2,1,1,2,0,7,1,,3,82.0,1,,6,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,60.0,0.0,2.0,0.0,2.0,2.0,3.0,2.0,2900.0,2.0,0.0,0.0,0.0,0.0,12.0,0.0,7001.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,,0,0.0,,0,2494,0.0,0.0,0,,0,0.0,,0,2494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,,0,0.0,,0,0.0,0,,0,0.0,,0,3546,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,12.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,,,1.0,2494,1681,2258973.511119827
TQRMNOSTVHLKLOCDEIIAD00859464,2024,4,1,1,1,1,S,32,1162,1,2,19893,70,5,1,1,2,0,4,1,,3,66.0,1,,4,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,15.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,9700.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,57313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,5.0,2.0,1.0,1.0,2.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,12,,12,12.0,,12,0,0.0,-9.0,12,,12,12.0,,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,290000.0,0.0,12,,12,12.0,,12,0.0,12,,12,12.0,,12,0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,5.0,,,,,,,,,,,,220000.0,0.0,0.0,0.0,0.0,0,0,70000.0,0.0,0.0,,,,,,,0,4900,239950.88116852278
TQRMNOPWQHLMKUCDEGJBF00852927,2024,4,1,2,1,43,S,13,682,3,2,30952,40,1,1,1,2,0,5,1,,1,,1,,4,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,40.0,0.0,2.0,0.0,2.0,1.0,2.0,2.0,6900.0,2.0,0.0,0.0,0.0,0.0,12.0,0.0,80333.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,12,12.0,12,12.0,,12,0,0.0,-9.0,12,12.0,12,12.0,,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,12,12.0,12,12.0,,12,0.0,12,12.0,12,12.0,,12,0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,8.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,,,,,,0,1600,573223.7662186513
TQRMNOPWQHLMKUCDEGJBF00852927,2024,4,1,3,1,43,S,13,682,4,1,31024,39,1,1,1,2,0,5,1,,1,,1,,4,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,40.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,8000.0,2.0,0.0,0.0,0.0,0.0,99.0,9.0,72333.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,12,12.0,12,12.0,,12,0,0.0,-9.0,12,12.0,12,12.0,,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,12,12.0,12,12.0,,12,0.0,12,12.0,12,12.0,,12,0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,8.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,,,,,,0,1521,727208.1821606723
TQRMNORVYHKMMPCDEGJBF00868111,2024,4,1,2,1,43,S,13,895,5,1,36600,24,5,4,1,2,0,5,1,,1,,1,,4,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,40.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,3100.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,80314.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,9.0,4.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,1.0,4.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,12,12.0,12,12.0,,12,0,0.0,-9.0,12,12.0,12,12.0,,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,12,12.0,12,12.0,,12,0.0,12,12.0,12,12.0,,12,0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,5.0,0.0,8.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,,,,,,0,576,425030.8172190609
TQRMNOSQYHLNKOCDEGJBF00852934,2024,4,1,1,1,43,S,13,272,1,2,1,58,3,1,1,2,0,2,1,,3,82.0,1,,2,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,30.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,9700.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,57314.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,1.0,4.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,12,12.0,12,12.0,,12,0,0.0,-9.0,12,12.0,12,12.0,,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,12,12.0,12,12.0,,12,0.0,12,12.0,12,12.0,,12,0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,3.0,2.0,0.0,0.0,1.0,5.0,0.0,6.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,,,,,,0,3364,275332.6633688178
TQRMNOSQYHLNKOCDEGJBF00852934,2024,4,1,2,1,43,S,13,272,3,2,1,33,5,1,1,2,0,5,1,,3,82.0,1,,4,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,40.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,8600.0,2.0,0.0,0.0,0.0,0.0,99.0,9.0,10333.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,12,12.0,12,12.0,,12,0,0.0,-9.0,12,12.0,12,12.0,,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,12,12.0,12,12.0,,12,0.0,12,12.0,12,12.0,,12,0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,8.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,,,,,,0,1089,517009.18761781335
TQRMNOQSVHMNKQCDEGJBF00810045,2024,4,1,4,1,43,S,13,555,3,2,1,28,5,4,1,1,1,7,2,4.0,1,,1,,5,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,12.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,8600.0,2.0,0.0,0.0,0.0,0.0,99.0,3.0,40332.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,9.0,3.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0.0,0,0.0,,0,555,0.0,0.0,0,0.0,0,0.0,,0,555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,385000.0,2,2.0,2,1.0,,2,77000.0,1,1.0,1,1.0,,1,613,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0,0,0,0,0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,,1.0,1.0,555,784,207798.54077826327
